iButton_Temp,Date,Object,Size,Location,Month
46,07/01/2020,Bush,Small,Tzeelim,1
40.5,07/01/2020,Bush,Small,Tzeelim,1
45,07/01/2020,Bush,Small,Mishmar,1
43.5,07/01/2020,Bush,Small,Mishmar,1
48,07/01/2020,Bush,Small,Tzeelim,1
43.5,07/01/2020,Bush,Small,Tzeelim,1
45.5,07/01/2020,Bush,Small,Mishmar,1
42.5,07/01/2020,Bush,Small,Mishmar,1
49.5,07/01/2020,Bush,Small,Tzeelim,1
46,07/01/2020,Bush,Small,Tzeelim,1
44,07/01/2020,Bush,Small,Mishmar,1
42,07/01/2020,Bush,Small,Mishmar,1
47.5,07/01/2020,Bush,Small,Tzeelim,1
46.5,07/01/2020,Bush,Small,Tzeelim,1
43,07/01/2020,Bush,Small,Mishmar,1
41.5,07/01/2020,Bush,Small,Mishmar,1
45,07/01/2020,Bush,Small,Tzeelim,1
45.5,07/01/2020,Bush,Small,Tzeelim,1
41.5,07/01/2020,Bush,Small,Mishmar,1
41.5,07/01/2020,Bush,Small,Mishmar,1
44,07/01/2020,Bush,Small,Tzeelim,1
42.5,07/01/2020,Bush,Small,Tzeelim,1
41,07/01/2020,Bush,Small,Mishmar,1
41,07/01/2020,Bush,Small,Mishmar,1
43,07/01/2020,Bush,Small,Tzeelim,1
40.5,07/01/2020,Bush,Small,Tzeelim,1
39,07/01/2020,Bush,Small,Mishmar,1
39,07/01/2020,Bush,Small,Mishmar,1
38.5,07/01/2020,Bush,Small,Tzeelim,1
38,07/01/2020,Bush,Small,Tzeelim,1
37,07/01/2020,Bush,Small,Mishmar,1
37,07/01/2020,Bush,Small,Mishmar,1
36,07/01/2020,Bush,Small,Tzeelim,1
36,07/01/2020,Bush,Small,Tzeelim,1
35,07/01/2020,Bush,Small,Mishmar,1
35,07/01/2020,Bush,Small,Mishmar,1
34.5,07/01/2020,Bush,Small,Tzeelim,1
34,07/01/2020,Bush,Small,Tzeelim,1
34,07/01/2020,Bush,Small,Mishmar,1
34,07/01/2020,Bush,Small,Mishmar,1
33.5,07/01/2020,Bush,Small,Tzeelim,1
33,07/01/2020,Bush,Small,Tzeelim,1
33.5,07/01/2020,Bush,Small,Mishmar,1
33,07/01/2020,Bush,Small,Mishmar,1
32.5,07/01/2020,Bush,Small,Tzeelim,1
32,07/01/2020,Bush,Small,Tzeelim,1
36,08/01/2020,Bush,Small,Mishmar,1
36,08/01/2020,Bush,Small,Mishmar,1
35,08/01/2020,Bush,Small,Tzeelim,1
34.5,08/01/2020,Bush,Small,Tzeelim,1
35.5,08/01/2020,Bush,Small,Mishmar,1
35.5,08/01/2020,Bush,Small,Mishmar,1
34,08/01/2020,Bush,Small,Tzeelim,1
34,08/01/2020,Bush,Small,Tzeelim,1
35,08/01/2020,Bush,Small,Mishmar,1
35,08/01/2020,Bush,Small,Mishmar,1
33.5,08/01/2020,Bush,Small,Tzeelim,1
33.5,08/01/2020,Bush,Small,Tzeelim,1
34,08/01/2020,Bush,Small,Mishmar,1
34,08/01/2020,Bush,Small,Mishmar,1
33,08/01/2020,Bush,Small,Tzeelim,1
32.5,08/01/2020,Bush,Small,Tzeelim,1
34,08/01/2020,Bush,Small,Mishmar,1
33.5,08/01/2020,Bush,Small,Mishmar,1
32.5,08/01/2020,Bush,Small,Tzeelim,1
32,08/01/2020,Bush,Small,Tzeelim,1
33.5,08/01/2020,Bush,Small,Mishmar,1
33.5,08/01/2020,Bush,Small,Mishmar,1
32,08/01/2020,Bush,Small,Tzeelim,1
31.5,08/01/2020,Bush,Small,Tzeelim,1
33.5,08/01/2020,Bush,Small,Mishmar,1
33.5,08/01/2020,Bush,Small,Mishmar,1
32.5,08/01/2020,Bush,Small,Tzeelim,1
32,08/01/2020,Bush,Small,Tzeelim,1
35,08/01/2020,Bush,Small,Mishmar,1
35.5,08/01/2020,Bush,Small,Mishmar,1
34.5,08/01/2020,Bush,Small,Tzeelim,1
33.5,08/01/2020,Bush,Small,Tzeelim,1
36.5,08/01/2020,Bush,Small,Mishmar,1
39,08/01/2020,Bush,Small,Mishmar,1
37.5,08/01/2020,Bush,Small,Tzeelim,1
36,08/01/2020,Bush,Small,Tzeelim,1
39,08/01/2020,Bush,Small,Mishmar,1
40.5,08/01/2020,Bush,Small,Mishmar,1
41,08/01/2020,Bush,Small,Tzeelim,1
39,08/01/2020,Bush,Small,Tzeelim,1
44,08/01/2020,Bush,Small,Mishmar,1
43.5,08/01/2020,Bush,Small,Mishmar,1
43.5,08/01/2020,Bush,Small,Tzeelim,1
41,08/01/2020,Bush,Small,Tzeelim,1
46.5,08/01/2020,Bush,Small,Mishmar,1
46,08/01/2020,Bush,Small,Mishmar,1
46.5,08/01/2020,Bush,Small,Tzeelim,1
42,08/01/2020,Bush,Small,Tzeelim,1
47.5,08/01/2020,Bush,Small,Mishmar,1
47,08/01/2020,Bush,Small,Mishmar,1
50.5,08/01/2020,Bush,Small,Tzeelim,1
43.5,08/01/2020,Bush,Small,Tzeelim,1
48.5,08/01/2020,Bush,Small,Mishmar,1
47.5,08/01/2020,Bush,Small,Mishmar,1
53.5,08/01/2020,Bush,Small,Tzeelim,1
46,08/01/2020,Bush,Small,Tzeelim,1
48.5,08/01/2020,Bush,Small,Mishmar,1
46.5,08/01/2020,Bush,Small,Mishmar,1
54,08/01/2020,Bush,Small,Tzeelim,1
49,08/01/2020,Bush,Small,Tzeelim,1
48,08/01/2020,Bush,Small,Mishmar,1
46.5,08/01/2020,Bush,Small,Mishmar,1
53,08/01/2020,Bush,Small,Tzeelim,1
50,08/01/2020,Bush,Small,Tzeelim,1
47,08/01/2020,Bush,Small,Mishmar,1
46,08/01/2020,Bush,Small,Mishmar,1
50,08/01/2020,Bush,Small,Tzeelim,1
50,08/01/2020,Bush,Small,Tzeelim,1
45.5,08/01/2020,Bush,Small,Mishmar,1
45,08/01/2020,Bush,Small,Mishmar,1
45.5,08/01/2020,Bush,Small,Tzeelim,1
44.5,08/01/2020,Bush,Small,Tzeelim,1
43,08/01/2020,Bush,Small,Mishmar,1
42.5,08/01/2020,Bush,Small,Mishmar,1
41.5,08/01/2020,Bush,Small,Tzeelim,1
41,08/01/2020,Bush,Small,Tzeelim,1
40,08/01/2020,Bush,Small,Mishmar,1
39.5,08/01/2020,Bush,Small,Mishmar,1
38.5,08/01/2020,Bush,Small,Tzeelim,1
38,08/01/2020,Bush,Small,Tzeelim,1
39,08/01/2020,Bush,Small,Mishmar,1
38.5,08/01/2020,Bush,Small,Mishmar,1
37,08/01/2020,Bush,Small,Tzeelim,1
36.5,08/01/2020,Bush,Small,Tzeelim,1
38,08/01/2020,Bush,Small,Mishmar,1
37.5,08/01/2020,Bush,Small,Mishmar,1
36.5,08/01/2020,Bush,Small,Tzeelim,1
36.5,08/01/2020,Bush,Small,Tzeelim,1
37.5,08/01/2020,Bush,Small,Mishmar,1
37.5,08/01/2020,Bush,Small,Mishmar,1
35.5,08/01/2020,Bush,Small,Tzeelim,1
35.5,08/01/2020,Bush,Small,Tzeelim,1
36.5,08/01/2020,Bush,Small,Mishmar,1
36.5,08/01/2020,Bush,Small,Mishmar,1
35,08/01/2020,Bush,Small,Tzeelim,1
34.5,08/01/2020,Bush,Small,Tzeelim,1
37.5,09/01/2020,Bush,Small,Mishmar,1
37.5,09/01/2020,Bush,Small,Mishmar,1
35.5,09/01/2020,Bush,Small,Tzeelim,1
35.5,09/01/2020,Bush,Small,Tzeelim,1
37,09/01/2020,Bush,Small,Mishmar,1
37,09/01/2020,Bush,Small,Mishmar,1
35,09/01/2020,Bush,Small,Tzeelim,1
35,09/01/2020,Bush,Small,Tzeelim,1
36.5,09/01/2020,Bush,Small,Mishmar,1
36,09/01/2020,Bush,Small,Mishmar,1
34,09/01/2020,Bush,Small,Tzeelim,1
34.5,09/01/2020,Bush,Small,Tzeelim,1
35.5,09/01/2020,Bush,Small,Mishmar,1
35.5,09/01/2020,Bush,Small,Mishmar,1
33.5,09/01/2020,Bush,Small,Tzeelim,1
33.5,09/01/2020,Bush,Small,Tzeelim,1
35,09/01/2020,Bush,Small,Mishmar,1
35,09/01/2020,Bush,Small,Mishmar,1
32.5,09/01/2020,Bush,Small,Tzeelim,1
33,09/01/2020,Bush,Small,Tzeelim,1
34.5,09/01/2020,Bush,Small,Mishmar,1
34.5,09/01/2020,Bush,Small,Mishmar,1
32,09/01/2020,Bush,Small,Tzeelim,1
32.5,09/01/2020,Bush,Small,Tzeelim,1
34.5,09/01/2020,Bush,Small,Mishmar,1
34,09/01/2020,Bush,Small,Mishmar,1
32,09/01/2020,Bush,Small,Tzeelim,1
32.5,09/01/2020,Bush,Small,Tzeelim,1
34.5,09/01/2020,Bush,Small,Mishmar,1
34.5,09/01/2020,Bush,Small,Mishmar,1
32.5,09/01/2020,Bush,Small,Tzeelim,1
32.5,09/01/2020,Bush,Small,Tzeelim,1
36,09/01/2020,Bush,Small,Mishmar,1
36,09/01/2020,Bush,Small,Mishmar,1
35,09/01/2020,Bush,Small,Tzeelim,1
34.5,09/01/2020,Bush,Small,Tzeelim,1
39,09/01/2020,Bush,Small,Mishmar,1
39,09/01/2020,Bush,Small,Mishmar,1
39,09/01/2020,Bush,Small,Tzeelim,1
37.5,09/01/2020,Bush,Small,Tzeelim,1
41,09/01/2020,Bush,Small,Mishmar,1
40.5,09/01/2020,Bush,Small,Mishmar,1
42,09/01/2020,Bush,Small,Tzeelim,1
39.5,09/01/2020,Bush,Small,Tzeelim,1
45,09/01/2020,Bush,Small,Mishmar,1
42,09/01/2020,Bush,Small,Mishmar,1
44.5,09/01/2020,Bush,Small,Tzeelim,1
40.5,09/01/2020,Bush,Small,Tzeelim,1
45.5,09/01/2020,Bush,Small,Mishmar,1
43.5,09/01/2020,Bush,Small,Mishmar,1
48.5,09/01/2020,Bush,Small,Tzeelim,1
42.5,09/01/2020,Bush,Small,Tzeelim,1
45,09/01/2020,Bush,Small,Mishmar,1
44,09/01/2020,Bush,Small,Mishmar,1
51.5,09/01/2020,Bush,Small,Tzeelim,1
43,09/01/2020,Bush,Small,Tzeelim,1
46,09/01/2020,Bush,Small,Mishmar,1
44.5,09/01/2020,Bush,Small,Mishmar,1
52.5,09/01/2020,Bush,Small,Tzeelim,1
44.5,09/01/2020,Bush,Small,Tzeelim,1
45.5,09/01/2020,Bush,Small,Mishmar,1
44.5,09/01/2020,Bush,Small,Mishmar,1
51,09/01/2020,Bush,Small,Tzeelim,1
46,09/01/2020,Bush,Small,Tzeelim,1
45,09/01/2020,Bush,Small,Mishmar,1
44,09/01/2020,Bush,Small,Mishmar,1
49.5,09/01/2020,Bush,Small,Tzeelim,1
45,09/01/2020,Bush,Small,Tzeelim,1
43,09/01/2020,Bush,Small,Mishmar,1
43,09/01/2020,Bush,Small,Mishmar,1
45,09/01/2020,Bush,Small,Tzeelim,1
42.5,09/01/2020,Bush,Small,Tzeelim,1
42,09/01/2020,Bush,Small,Mishmar,1
42,09/01/2020,Bush,Small,Mishmar,1
42.5,09/01/2020,Bush,Small,Tzeelim,1
41,09/01/2020,Bush,Small,Tzeelim,1
39.5,09/01/2020,Bush,Small,Mishmar,1
40,09/01/2020,Bush,Small,Mishmar,1
38,09/01/2020,Bush,Small,Tzeelim,1
38.5,09/01/2020,Bush,Small,Tzeelim,1
38.5,09/01/2020,Bush,Small,Mishmar,1
39,09/01/2020,Bush,Small,Mishmar,1
37,09/01/2020,Bush,Small,Tzeelim,1
37.5,09/01/2020,Bush,Small,Tzeelim,1
38.5,09/01/2020,Bush,Small,Mishmar,1
38.5,09/01/2020,Bush,Small,Mishmar,1
36.5,09/01/2020,Bush,Small,Tzeelim,1
37,09/01/2020,Bush,Small,Tzeelim,1
37,09/01/2020,Bush,Small,Mishmar,1
37,09/01/2020,Bush,Small,Mishmar,1
36,09/01/2020,Bush,Small,Tzeelim,1
36,09/01/2020,Bush,Small,Tzeelim,1
36,09/01/2020,Bush,Small,Mishmar,1
36,09/01/2020,Bush,Small,Mishmar,1
35,09/01/2020,Bush,Small,Tzeelim,1
35,09/01/2020,Bush,Small,Tzeelim,1
32,10/01/2020,Bush,Small,Mishmar,1
32,10/01/2020,Bush,Small,Tzeelim,1
32,10/01/2020,Bush,Small,Tzeelim,1
31.5,10/01/2020,Bush,Small,Mishmar,1
31.5,10/01/2020,Bush,Small,Tzeelim,1
31,10/01/2020,Bush,Small,Tzeelim,1
31,10/01/2020,Bush,Small,Mishmar,1
30.5,10/01/2020,Bush,Small,Tzeelim,1
30.5,10/01/2020,Bush,Small,Tzeelim,1
31,10/01/2020,Bush,Small,Mishmar,1
30.5,10/01/2020,Bush,Small,Tzeelim,1
30.5,10/01/2020,Bush,Small,Tzeelim,1
31,10/01/2020,Bush,Small,Mishmar,1
30,10/01/2020,Bush,Small,Tzeelim,1
30,10/01/2020,Bush,Small,Tzeelim,1
31,10/01/2020,Bush,Small,Mishmar,1
30,10/01/2020,Bush,Small,Tzeelim,1
30,10/01/2020,Bush,Small,Tzeelim,1
30.5,10/01/2020,Bush,Small,Mishmar,1
29.5,10/01/2020,Bush,Small,Tzeelim,1
29.5,10/01/2020,Bush,Small,Tzeelim,1
30,10/01/2020,Bush,Small,Mishmar,1
30,10/01/2020,Bush,Small,Tzeelim,1
30,10/01/2020,Bush,Small,Tzeelim,1
31.5,10/01/2020,Bush,Small,Mishmar,1
32.5,10/01/2020,Bush,Small,Tzeelim,1
32.5,10/01/2020,Bush,Small,Tzeelim,1
34,10/01/2020,Bush,Small,Mishmar,1
36,10/01/2020,Bush,Small,Tzeelim,1
34,10/01/2020,Bush,Small,Tzeelim,1
36.5,10/01/2020,Bush,Small,Mishmar,1
39,10/01/2020,Bush,Small,Tzeelim,1
36,10/01/2020,Bush,Small,Tzeelim,1
38,10/01/2020,Bush,Small,Mishmar,1
42.5,10/01/2020,Bush,Small,Tzeelim,1
36.5,10/01/2020,Bush,Small,Tzeelim,1
40.5,10/01/2020,Bush,Small,Mishmar,1
46.5,10/01/2020,Bush,Small,Tzeelim,1
38,10/01/2020,Bush,Small,Tzeelim,1
39.5,10/01/2020,Bush,Small,Mishmar,1
49.5,10/01/2020,Bush,Small,Tzeelim,1
38.5,10/01/2020,Bush,Small,Tzeelim,1
40,10/01/2020,Bush,Small,Mishmar,1
47.5,10/01/2020,Bush,Small,Tzeelim,1
39.5,10/01/2020,Bush,Small,Tzeelim,1
40,10/01/2020,Bush,Small,Mishmar,1
44.5,10/01/2020,Bush,Small,Tzeelim,1
40,10/01/2020,Bush,Small,Tzeelim,1
39,10/01/2020,Bush,Small,Mishmar,1
42.5,10/01/2020,Bush,Small,Tzeelim,1
39,10/01/2020,Bush,Small,Tzeelim,1
38.5,10/01/2020,Bush,Small,Mishmar,1
39.5,10/01/2020,Bush,Small,Tzeelim,1
37.5,10/01/2020,Bush,Small,Tzeelim,1
37.5,10/01/2020,Bush,Small,Mishmar,1
36.5,10/01/2020,Bush,Small,Tzeelim,1
36,10/01/2020,Bush,Small,Tzeelim,1
35,10/01/2020,Bush,Small,Mishmar,1
34.5,10/01/2020,Bush,Small,Tzeelim,1
34.5,10/01/2020,Bush,Small,Tzeelim,1
34.5,10/01/2020,Bush,Small,Mishmar,1
34,10/01/2020,Bush,Small,Tzeelim,1
34,10/01/2020,Bush,Small,Tzeelim,1
33.5,10/01/2020,Bush,Small,Mishmar,1
33.5,10/01/2020,Bush,Small,Tzeelim,1
33.5,10/01/2020,Bush,Small,Tzeelim,1
33,10/01/2020,Bush,Small,Mishmar,1
32.5,10/01/2020,Bush,Small,Tzeelim,1
32.5,10/01/2020,Bush,Small,Tzeelim,1
31.5,10/01/2020,Bush,Small,Mishmar,1
31.5,10/01/2020,Bush,Small,Tzeelim,1
31.5,10/01/2020,Bush,Small,Tzeelim,1
28.5,11/01/2020,Bush,Small,Mishmar,1
28.5,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Tzeelim,1
28.5,11/01/2020,Bush,Small,Mishmar,1
28,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Mishmar,1
28,11/01/2020,Bush,Small,Tzeelim,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Mishmar,1
28,11/01/2020,Bush,Small,Tzeelim,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Mishmar,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Mishmar,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
27,11/01/2020,Bush,Small,Tzeelim,1
27.5,11/01/2020,Bush,Small,Mishmar,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
27,11/01/2020,Bush,Small,Tzeelim,1
28,11/01/2020,Bush,Small,Mishmar,1
28,11/01/2020,Bush,Small,Tzeelim,1
27.5,11/01/2020,Bush,Small,Tzeelim,1
29,11/01/2020,Bush,Small,Mishmar,1
31,11/01/2020,Bush,Small,Tzeelim,1
29.5,11/01/2020,Bush,Small,Tzeelim,1
31,11/01/2020,Bush,Small,Mishmar,1
33,11/01/2020,Bush,Small,Tzeelim,1
31,11/01/2020,Bush,Small,Tzeelim,1
32.5,11/01/2020,Bush,Small,Mishmar,1
35.5,11/01/2020,Bush,Small,Tzeelim,1
32,11/01/2020,Bush,Small,Tzeelim,1
33.5,11/01/2020,Bush,Small,Mishmar,1
37,11/01/2020,Bush,Small,Tzeelim,1
32.5,11/01/2020,Bush,Small,Tzeelim,1
33.5,11/01/2020,Bush,Small,Mishmar,1
38,11/01/2020,Bush,Small,Tzeelim,1
33.5,11/01/2020,Bush,Small,Tzeelim,1
34.5,11/01/2020,Bush,Small,Mishmar,1
37.5,11/01/2020,Bush,Small,Tzeelim,1
34.5,11/01/2020,Bush,Small,Tzeelim,1
35,11/01/2020,Bush,Small,Mishmar,1
37,11/01/2020,Bush,Small,Tzeelim,1
34.5,11/01/2020,Bush,Small,Tzeelim,1
34.5,11/01/2020,Bush,Small,Mishmar,1
35,11/01/2020,Bush,Small,Tzeelim,1
33,11/01/2020,Bush,Small,Tzeelim,1
32.5,11/01/2020,Bush,Small,Mishmar,1
32.5,11/01/2020,Bush,Small,Tzeelim,1
32,11/01/2020,Bush,Small,Tzeelim,1
31.5,11/01/2020,Bush,Small,Mishmar,1
31,11/01/2020,Bush,Small,Tzeelim,1
31,11/01/2020,Bush,Small,Tzeelim,1
30.5,11/01/2020,Bush,Small,Mishmar,1
30.5,11/01/2020,Bush,Small,Tzeelim,1
30.5,11/01/2020,Bush,Small,Tzeelim,1
30.5,11/01/2020,Bush,Small,Mishmar,1
30,11/01/2020,Bush,Small,Tzeelim,1
30,11/01/2020,Bush,Small,Tzeelim,1
29.5,11/01/2020,Bush,Small,Mishmar,1
29.5,11/01/2020,Bush,Small,Tzeelim,1
29,11/01/2020,Bush,Small,Tzeelim,1
24.5,11/01/2020,Bush,Small,Mishmar,1
24,11/01/2020,Bush,Small,Tzeelim,1
23.5,11/01/2020,Bush,Small,Tzeelim,1
25.5,11/01/2020,Bush,Small,Mishmar,1
24,11/01/2020,Bush,Small,Tzeelim,1
24.5,11/01/2020,Bush,Small,Tzeelim,1
25,11/01/2020,Bush,Small,Mishmar,1
24,11/01/2020,Bush,Small,Tzeelim,1
24,11/01/2020,Bush,Small,Tzeelim,1
19,12/01/2020,Bush,Small,Mishmar,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
19,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Mishmar,1
19,12/01/2020,Bush,Small,Tzeelim,1
19,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Mishmar,1
19,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
17.5,12/01/2020,Bush,Small,Mishmar,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
17.5,12/01/2020,Bush,Small,Mishmar,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
18,12/01/2020,Bush,Small,Tzeelim,1
17,12/01/2020,Bush,Small,Mishmar,1
18,12/01/2020,Bush,Small,Tzeelim,1
17.5,12/01/2020,Bush,Small,Tzeelim,1
16.5,12/01/2020,Bush,Small,Mishmar,1
17.5,12/01/2020,Bush,Small,Tzeelim,1
17.5,12/01/2020,Bush,Small,Tzeelim,1
17.5,12/01/2020,Bush,Small,Mishmar,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
21,12/01/2020,Bush,Small,Tzeelim,1
20,12/01/2020,Bush,Small,Tzeelim,1
29,12/01/2020,Bush,Small,Mishmar,1
23,12/01/2020,Bush,Small,Mishmar,1
25,12/01/2020,Bush,Small,Mishmar,1
21.5,12/01/2020,Bush,Small,Mishmar,1
26.5,12/01/2020,Bush,Small,Tzeelim,1
27,12/01/2020,Bush,Small,Tzeelim,1
25.5,12/01/2020,Bush,Small,Mishmar,1
22.5,12/01/2020,Bush,Small,Mishmar,1
22.5,12/01/2020,Bush,Small,Tzeelim,1
24.5,12/01/2020,Bush,Small,Tzeelim,1
26,12/01/2020,Bush,Small,Mishmar,1
23,12/01/2020,Bush,Small,Mishmar,1
23,12/01/2020,Bush,Small,Tzeelim,1
27,12/01/2020,Bush,Small,Tzeelim,1
26,12/01/2020,Bush,Small,Mishmar,1
24,12/01/2020,Bush,Small,Mishmar,1
23.5,12/01/2020,Bush,Small,Tzeelim,1
27.5,12/01/2020,Bush,Small,Tzeelim,1
25.5,12/01/2020,Bush,Small,Mishmar,1
24,12/01/2020,Bush,Small,Mishmar,1
24,12/01/2020,Bush,Small,Tzeelim,1
28,12/01/2020,Bush,Small,Tzeelim,1
25,12/01/2020,Bush,Small,Mishmar,1
24,12/01/2020,Bush,Small,Mishmar,1
24.5,12/01/2020,Bush,Small,Tzeelim,1
27,12/01/2020,Bush,Small,Tzeelim,1
24,12/01/2020,Bush,Small,Mishmar,1
23.5,12/01/2020,Bush,Small,Mishmar,1
23.5,12/01/2020,Bush,Small,Tzeelim,1
25.5,12/01/2020,Bush,Small,Tzeelim,1
22.5,12/01/2020,Bush,Small,Mishmar,1
22.5,12/01/2020,Bush,Small,Mishmar,1
22,12/01/2020,Bush,Small,Tzeelim,1
22,12/01/2020,Bush,Small,Tzeelim,1
21.5,12/01/2020,Bush,Small,Mishmar,1
21.5,12/01/2020,Bush,Small,Mishmar,1
21,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
21,12/01/2020,Bush,Small,Mishmar,1
21,12/01/2020,Bush,Small,Mishmar,1
20.5,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
20.5,12/01/2020,Bush,Small,Mishmar,1
20.5,12/01/2020,Bush,Small,Mishmar,1
20,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
20.5,12/01/2020,Bush,Small,Mishmar,1
20,12/01/2020,Bush,Small,Mishmar,1
20,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
20.5,12/01/2020,Bush,Small,Mishmar,1
20,12/01/2020,Bush,Small,Mishmar,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
18.5,12/01/2020,Bush,Small,Tzeelim,1
20,12/01/2020,Bush,Small,Mishmar,1
20,12/01/2020,Bush,Small,Mishmar,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Tzeelim,1
19.5,12/01/2020,Bush,Small,Mishmar,1
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.632,01/02/2020,Bush,Small,Tzeelim,2
16.616,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
16.132,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
16.115,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.615,01/02/2020,Bush,Small,Mishmar,2
15.631,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
15.13,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
14.629,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
14.629,01/02/2020,Bush,Small,Tzeelim,2
14.613,01/02/2020,Bush,Small,Mishmar,2
14.629,01/02/2020,Bush,Small,Tzeelim,2
15.114,01/02/2020,Bush,Small,Mishmar,2
14.629,01/02/2020,Bush,Small,Tzeelim,2
14.613,01/02/2020,Bush,Small,Mishmar,2
14.629,01/02/2020,Bush,Small,Tzeelim,2
